Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,BufSize,Loss1,Loss2
3340,-10.799999999999999,4.2,-5.979,-1.679,495,477,8,50000,0.42730,0.17142
3341,3.2,-11.8,-5.979,-1.679,495,477,18,50000,0.42730,0.17142
3342,-11.1,13.9,-5.979,-1.679,495,478,11,50000,0.42730,0.17142
3343,3.0999999999999996,-11.9,-5.979,-1.679,495,478,19,50000,0.42730,0.17142
3344,3.8000000000000007,-11.2,-5.979,-1.679,495,478,12,50000,0.42730,0.17142
3345,-10.9,4.1000000000000005,-5.979,-1.679,495,478,9,50000,0.42730,0.17142
3346,-10.7,4.300000000000001,-5.979,-1.679,495,478,7,50000,0.42730,0.17142
3347,1.900000000000008,6.899999999999837,-5.979,-1.679,495,479,131,50000,0.42730,0.17142
3348,-10.9,4.1000000000000005,-5.979,-1.679,495,479,9,50000,0.42730,0.17142
3349,-10.799999999999999,4.2,-5.979,-1.679,495,479,8,50000,0.42730,0.17142
3350,3.8000000000000007,-11.2,-5.979,-1.679,495,479,12,50000,0.42730,0.17142
3351,12.5,-12.5,-5.979,-1.679,496,479,25,50000,0.42730,0.17142
3352,-10.7,4.300000000000001,-5.979,-1.679,496,479,7,50000,0.42730,0.17142
3353,-10.7,4.300000000000001,-5.979,-1.679,496,479,7,50000,0.42730,0.17142
3354,-12.8,12.200000000000008,-5.979,-1.679,496,480,28,50000,0.42730,0.17142
3355,2.099999999999999,-12.9,-5.979,-1.679,496,480,29,50000,0.42730,0.17142
3356,-14.899999999999999,0.10000000000000142,-5.979,-1.679,496,480,49,50000,0.42730,0.17142
3357,-8.699999999999967,-23.699999999999967,-5.979,-1.679,496,480,137,50000,0.42730,0.17142
3358,11.899999999999999,-13.100000000000001,-5.979,-1.679,497,480,31,50000,0.42730,0.17142
3359,-10.799999999999999,4.2,-5.979,-1.679,497,480,8,50000,0.42730,0.17142
3360,-11.7,3.3,-4.893,-2.793,497,480,17,50000,0.39403,0.16040
3361,-1.6999999999999922,-6.699999999999979,-4.893,-2.793,497,481,67,50000,0.39403,0.16040
3362,3.8000000000000007,-11.2,-4.893,-2.793,497,481,12,50000,0.39403,0.16040
3363,-14.200000000000001,10.799999999999999,-4.893,-2.793,497,482,42,50000,0.39403,0.16040
3364,2.8,7.799999999999992,-4.893,-2.793,497,483,22,50000,0.39403,0.16040
3365,2.4999999999999996,-12.5,-4.893,-2.793,497,483,25,50000,0.39403,0.16040
3366,-0.09999999999999787,-15.099999999999998,-4.893,-2.793,497,483,51,50000,0.39403,0.16040
3367,0.20000000000000107,-14.799999999999999,-4.893,-2.793,497,483,48,50000,0.39403,0.16040
3368,-0.5999999999999961,-15.599999999999996,-4.893,-2.793,497,483,56,50000,0.39403,0.16040
3369,-10.9,4.1000000000000005,-4.893,-2.793,497,483,9,50000,0.39403,0.16040
3370,2.9,-12.1,-4.893,-2.793,497,483,21,50000,0.39403,0.16040
3371,-10.799999999999999,4.2,-4.893,-2.793,497,483,8,50000,0.39403,0.16040
3372,3.7,-11.299999999999999,-4.893,-2.793,497,483,13,50000,0.39403,0.16040
3373,3.8000000000000007,-11.2,-4.893,-2.793,497,483,12,50000,0.39403,0.16040
3374,-10.7,4.300000000000001,-4.893,-2.793,497,483,7,50000,0.39403,0.16040
3375,2.6999999999999997,7.699999999999983,-4.893,-2.793,497,484,23,50000,0.39403,0.16040
3376,-10.9,4.1000000000000005,-4.893,-2.793,497,484,9,50000,0.39403,0.16040
3377,-10.9,4.1000000000000005,-4.893,-2.793,497,484,9,50000,0.39403,0.16040
3378,-10.7,4.300000000000001,-4.893,-2.793,497,484,7,50000,0.39403,0.16040
3379,3.8000000000000007,-11.2,-4.893,-2.793,497,484,12,50000,0.39403,0.16040
3380,-11.1,3.9000000000000004,-4.441,-3.241,497,484,11,50000,0.40862,0.18718
3381,-11.5,3.5,-4.441,-3.241,497,484,15,50000,0.40862,0.18718
3382,3.7,-11.299999999999999,-4.441,-3.241,497,484,13,50000,0.40862,0.18718
3383,-10.799999999999999,4.2,-4.441,-3.241,497,484,8,50000,0.40862,0.18718
3384,-11.2,3.8000000000000007,-4.441,-3.241,497,484,12,50000,0.40862,0.18718
3385,1.1999999999999984,-13.8,-4.441,-3.241,497,484,38,50000,0.40862,0.18718
3386,-11.7,3.3,-4.441,-3.241,497,484,17,50000,0.40862,0.18718
3387,3.7,-11.299999999999999,-4.441,-3.241,497,484,13,50000,0.40862,0.18718
3388,-10.9,4.1000000000000005,-4.441,-3.241,497,484,9,50000,0.40862,0.18718
3389,9.90000000000001,-15.099999999999998,-4.441,-3.241,498,484,51,50000,0.40862,0.18718
3390,-12.1,2.9,-4.441,-3.241,498,484,21,50000,0.40862,0.18718
3391,-12.8,2.1999999999999993,-4.441,-3.241,498,484,28,50000,0.40862,0.18718
3392,-10.799999999999999,4.2,-4.441,-3.241,498,484,8,50000,0.40862,0.18718
3393,-10.6,4.4,-4.441,-3.241,498,484,6,50000,0.40862,0.18718
3394,-12.700000000000001,2.2999999999999994,-4.441,-3.241,498,484,27,50000,0.40862,0.18718
3395,3.8000000000000007,-11.2,-4.441,-3.241,498,484,12,50000,0.40862,0.18718
3396,-12.8,2.1999999999999993,-4.441,-3.241,498,484,28,50000,0.40862,0.18718
3397,-12.0,3.0,-4.441,-3.241,498,484,20,50000,0.40862,0.18718
3398,14.200000000000003,-10.799999999999999,-4.441,-3.241,499,484,8,50000,0.40862,0.18718
3399,-2.29999999999999,-17.29999999999999,-4.441,-3.241,499,484,73,50000,0.40862,0.18718
3400,-4.199999999999997,0.7999999999999989,-4.915,-2.915,500,484,42,50000,0.41562,0.21375
3401,10.400000000000016,-14.6,-4.915,-2.915,501,484,46,50000,0.41562,0.21375
3402,5.500000000000016,-19.499999999999982,-4.915,-2.915,502,484,95,50000,0.41562,0.21375
3403,3.4000000000000004,-11.6,-4.915,-2.915,502,484,16,50000,0.41562,0.21375
3404,2.099999999999999,-12.9,-4.915,-2.915,502,484,29,50000,0.41562,0.21375
3405,3.8000000000000007,-11.2,-4.915,-2.915,502,484,12,50000,0.41562,0.21375
3406,-10.799999999999999,4.2,-4.915,-2.915,502,484,8,50000,0.41562,0.21375
3407,-12.0,3.0,-4.915,-2.915,502,484,20,50000,0.41562,0.21375
3408,-14.100000000000001,20.89999999999999,-4.915,-2.915,502,485,41,50000,0.41562,0.21375
3409,7.900000000000005,-17.09999999999999,-4.915,-2.915,503,485,71,50000,0.41562,0.21375
3410,1.0999999999999983,-13.900000000000002,-4.915,-2.915,503,485,39,50000,0.41562,0.21375
3411,-10.7,4.300000000000001,-4.915,-2.915,503,485,7,50000,0.41562,0.21375
3412,-11.2,3.8000000000000007,-4.915,-2.915,503,485,12,50000,0.41562,0.21375
3413,-19.299999999999983,-4.299999999999983,-4.915,-2.915,503,485,93,50000,0.41562,0.21375
3414,-11.7,3.3,-4.915,-2.915,503,485,17,50000,0.41562,0.21375
3415,4.900000000000003,-10.099999999999996,-4.915,-2.915,503,485,101,50000,0.41562,0.21375
3416,11.7,-13.3,-4.915,-2.915,504,485,33,50000,0.41562,0.21375
3417,-10.799999999999999,4.2,-4.915,-2.915,504,485,8,50000,0.41562,0.21375
3418,-10.9,4.1000000000000005,-4.915,-2.915,504,485,9,50000,0.41562,0.21375
3419,-11.5,13.500000000000002,-4.915,-2.915,504,486,15,50000,0.41562,0.21375
3420,-15.999999999999995,-0.9999999999999947,-4.656,-2.956,504,486,60,50000,0.38001,0.20889
3421,2.099999999999999,-12.9,-4.656,-2.956,504,486,29,50000,0.38001,0.20889
3422,3.5,-11.5,-4.656,-2.956,504,486,15,50000,0.38001,0.20889
3423,-13.0,1.9999999999999991,-4.656,-2.956,504,486,30,50000,0.38001,0.20889
3424,-10.799999999999999,4.2,-4.656,-2.956,504,486,8,50000,0.38001,0.20889
3425,-11.2,3.8000000000000007,-4.656,-2.956,504,486,12,50000,0.38001,0.20889
3426,-10.799999999999999,4.2,-4.656,-2.956,504,486,8,50000,0.38001,0.20889
3427,-11.0,4.0,-4.656,-2.956,504,486,10,50000,0.38001,0.20889
3428,-12.700000000000001,2.2999999999999994,-4.656,-2.956,504,486,27,50000,0.38001,0.20889
3429,3.8000000000000007,-11.2,-4.656,-2.956,504,486,12,50000,0.38001,0.20889
3430,3.8000000000000007,-11.2,-4.656,-2.956,504,486,12,50000,0.38001,0.20889
3431,-2.9999999999999893,1.9999999999999991,-4.656,-2.956,505,486,30,50000,0.38001,0.20889
3432,-1.2999999999999936,-16.299999999999994,-4.656,-2.956,505,486,63,50000,0.38001,0.20889
3433,3.8000000000000007,-11.2,-4.656,-2.956,505,486,12,50000,0.38001,0.20889
3434,-12.700000000000001,12.300000000000002,-4.656,-2.956,505,487,27,50000,0.38001,0.20889
3435,3.8000000000000007,-11.2,-4.656,-2.956,505,487,12,50000,0.38001,0.20889
3436,-10.9,4.1000000000000005,-4.656,-2.956,505,487,9,50000,0.38001,0.20889
3437,1.799999999999999,-13.200000000000001,-4.656,-2.956,505,487,32,50000,0.38001,0.20889
3438,-11.5,3.5,-4.656,-2.956,505,487,15,50000,0.38001,0.20889
3439,-10.799999999999999,4.2,-4.656,-2.956,505,487,8,50000,0.38001,0.20889
3440,-10.799999999999999,4.2,-4.648,-2.748,505,487,8,50000,0.42441,0.22209
3441,-1.8999999999999915,-16.89999999999999,-4.648,-2.748,505,487,69,50000,0.42441,0.22209
3442,-0.899999999999995,-15.899999999999995,-4.648,-2.748,505,487,59,50000,0.42441,0.22209
3443,1.2999999999999985,-13.700000000000001,-4.648,-2.748,505,487,37,50000,0.42441,0.22209
3444,-10.9,4.1000000000000005,-4.648,-2.748,505,487,9,50000,0.42441,0.22209
3445,-11.7,3.3,-4.648,-2.748,505,487,17,50000,0.42441,0.22209
3446,3.0999999999999996,-11.9,-4.648,-2.748,505,487,19,50000,0.42441,0.22209
3447,-12.9,2.099999999999999,-4.648,-2.748,505,487,29,50000,0.42441,0.22209
3448,2.6999999999999997,-12.3,-4.648,-2.748,505,487,23,50000,0.42441,0.22209
3449,-11.1,3.9000000000000004,-4.648,-2.748,505,487,11,50000,0.42441,0.22209
3450,-10.7,4.300000000000001,-4.648,-2.748,505,487,7,50000,0.42441,0.22209
3451,-12.9,2.099999999999999,-4.648,-2.748,505,487,29,50000,0.42441,0.22209
3452,1.5999999999999988,-13.400000000000002,-4.648,-2.748,505,487,34,50000,0.42441,0.22209
3453,3.8000000000000007,-11.2,-4.648,-2.748,505,487,12,50000,0.42441,0.22209
3454,0.3000000000000007,-14.7,-4.648,-2.748,505,487,47,50000,0.42441,0.22209
3455,-7.7999999999999705,-2.7999999999999705,-4.648,-2.748,505,488,128,50000,0.42441,0.22209
3456,-11.1,3.9000000000000004,-4.648,-2.748,505,488,11,50000,0.42441,0.22209
3457,8.100000000000017,-16.89999999999999,-4.648,-2.748,506,488,69,50000,0.42441,0.22209
3458,-10.9,4.1000000000000005,-4.648,-2.748,506,488,9,50000,0.42441,0.22209
3459,-11.5,3.5,-4.648,-2.748,506,488,15,50000,0.42441,0.22209
3460,9.900000000000006,-15.099999999999998,-4.559,-3.459,507,488,51,50000,0.37724,0.21895
3461,-12.0,3.0,-4.559,-3.459,507,488,20,50000,0.37724,0.21895
3462,-10.799999999999999,4.2,-4.559,-3.459,507,488,8,50000,0.37724,0.21895
3463,3.3,-11.7,-4.559,-3.459,507,488,17,50000,0.37724,0.21895
3464,-10.7,4.300000000000001,-4.559,-3.459,507,488,7,50000,0.37724,0.21895
3465,-11.5,3.5,-4.559,-3.459,507,488,15,50000,0.37724,0.21895
3466,-15.999999999999995,-0.9999999999999947,-4.559,-3.459,507,488,60,50000,0.37724,0.21895
3467,-10.799999999999999,4.2,-4.559,-3.459,507,488,8,50000,0.37724,0.21895
3468,3.8000000000000007,-11.2,-4.559,-3.459,507,488,12,50000,0.37724,0.21895
3469,3.0,-1.9999999999999964,-4.559,-3.459,507,489,20,50000,0.37724,0.21895
3470,2.4999999999999996,-12.5,-4.559,-3.459,507,489,25,50000,0.37724,0.21895
3471,1.3999999999999986,-13.600000000000001,-4.559,-3.459,507,489,36,50000,0.37724,0.21895
3472,-10.9,4.1000000000000005,-4.559,-3.459,507,489,9,50000,0.37724,0.21895
3473,3.8000000000000007,-11.2,-4.559,-3.459,507,489,12,50000,0.37724,0.21895
3474,-11.0,4.0,-4.559,-3.459,507,489,10,50000,0.37724,0.21895
3475,-10.7,4.300000000000001,-4.559,-3.459,507,489,7,50000,0.37724,0.21895
3476,13.100000000000001,-11.9,-4.559,-3.459,508,489,19,50000,0.37724,0.21895
3477,-12.5,2.4999999999999996,-4.559,-3.459,508,489,25,50000,0.37724,0.21895
3478,-1.2999999999999936,-16.299999999999994,-4.559,-3.459,508,489,63,50000,0.37724,0.21895
3479,-12.2,2.8,-4.559,-3.459,508,489,22,50000,0.37724,0.21895
3480,3.3,-11.7,-4.857,-3.457,508,489,17,50000,0.37870,0.18962
3481,-11.1,3.9000000000000004,-4.857,-3.457,508,489,11,50000,0.37870,0.18962
3482,-4.399999999999983,-9.399999999999983,-4.857,-3.457,508,490,94,50000,0.37870,0.18962
3483,4.1000000000000005,-10.9,-4.857,-3.457,508,490,9,50000,0.37870,0.18962
3484,-10.799999999999999,4.2,-4.857,-3.457,508,490,8,50000,0.37870,0.18962
3485,-10.799999999999999,4.2,-4.857,-3.457,508,490,8,50000,0.37870,0.18962
3486,-10.9,4.1000000000000005,-4.857,-3.457,508,490,9,50000,0.37870,0.18962
3487,-10.9,4.1000000000000005,-4.857,-3.457,508,490,9,50000,0.37870,0.18962
3488,-11.2,3.8000000000000007,-4.857,-3.457,508,490,12,50000,0.37870,0.18962
3489,3.8000000000000007,-11.2,-4.857,-3.457,508,490,12,50000,0.37870,0.18962
3490,-10.799999999999999,4.2,-4.857,-3.457,508,490,8,50000,0.37870,0.18962
3491,-10.799999999999999,4.2,-4.857,-3.457,508,490,8,50000,0.37870,0.18962
3492,-10.7,4.300000000000001,-4.857,-3.457,508,490,7,50000,0.37870,0.18962
3493,13.100000000000003,-11.9,-4.857,-3.457,509,490,19,50000,0.37870,0.18962
3494,-15.699999999999996,9.300000000000004,-4.857,-3.457,509,491,57,50000,0.37870,0.18962
3495,-10.799999999999999,4.2,-4.857,-3.457,509,491,8,50000,0.37870,0.18962
3496,-20.19999999999998,-5.19999999999998,-4.857,-3.457,509,491,102,50000,0.37870,0.18962
3497,3.7,-11.299999999999999,-4.857,-3.457,509,491,13,50000,0.37870,0.18962
3498,-10.799999999999999,4.2,-4.857,-3.457,509,491,8,50000,0.37870,0.18962
3499,3.3,-11.7,-4.857,-3.457,509,491,17,50000,0.37870,0.18962
3500,13.100000000000001,-11.9,-4.946,-3.246,510,491,19,50000,0.38991,0.17690
3501,5.700000000000013,-19.299999999999983,-4.946,-3.246,511,491,93,50000,0.38991,0.17690
3502,-11.0,4.0,-4.946,-3.246,511,491,10,50000,0.38991,0.17690
3503,-11.0,4.0,-4.946,-3.246,511,491,10,50000,0.38991,0.17690
3504,-10.799999999999999,4.2,-4.946,-3.246,511,491,8,50000,0.38991,0.17690
3505,-0.3999999999999968,-15.399999999999997,-4.946,-3.246,511,491,54,50000,0.38991,0.17690
3506,-10.9,4.1000000000000005,-4.946,-3.246,511,491,9,50000,0.38991,0.17690
3507,1.9999999999999991,-13.0,-4.946,-3.246,511,491,30,50000,0.38991,0.17690
3508,1.899999999999999,-13.100000000000001,-4.946,-3.246,511,491,31,50000,0.38991,0.17690
3509,1.9999999999999991,-13.0,-4.946,-3.246,511,491,30,50000,0.38991,0.17690
3510,-10.799999999999999,4.2,-4.946,-3.246,511,491,8,50000,0.38991,0.17690
3511,-10.7,4.300000000000001,-4.946,-3.246,511,491,7,50000,0.38991,0.17690
3512,-10.799999999999999,4.2,-4.946,-3.246,511,491,8,50000,0.38991,0.17690
3513,-11.7,3.3,-4.946,-3.246,511,491,17,50000,0.38991,0.17690
3514,-11.0,4.0,-4.946,-3.246,511,491,10,50000,0.38991,0.17690
3515,-1.0999999999999979,3.9000000000000004,-4.946,-3.246,512,491,11,50000,0.38991,0.17690
3516,3.8000000000000007,-11.2,-4.946,-3.246,512,491,12,50000,0.38991,0.17690
3517,2.9,-12.1,-4.946,-3.246,512,491,21,50000,0.38991,0.17690
3518,-0.7999999999999972,4.2,-4.946,-3.246,513,491,8,50000,0.38991,0.17690
3519,-2.1999999999999904,-7.1999999999999815,-4.946,-3.246,513,492,72,50000,0.38991,0.17690
3520,3.8000000000000007,-11.2,-4.875,-3.275,513,492,12,50000,0.41458,0.17992
3521,-11.0,4.0,-4.875,-3.275,513,492,10,50000,0.41458,0.17992
3522,-10.799999999999999,4.2,-4.875,-3.275,513,492,8,50000,0.41458,0.17992
3523,-10.799999999999999,4.2,-4.875,-3.275,513,492,8,50000,0.41458,0.17992
3524,9.800000000000018,-15.199999999999998,-4.875,-3.275,514,492,52,50000,0.41458,0.17992
3525,-10.799999999999999,4.2,-4.875,-3.275,514,492,8,50000,0.41458,0.17992
3526,1.899999999999999,-13.100000000000001,-4.875,-3.275,514,492,31,50000,0.41458,0.17992
3527,3.3,-11.7,-4.875,-3.275,514,492,17,50000,0.41458,0.17992
3528,-12.1,2.9,-4.875,-3.275,514,492,21,50000,0.41458,0.17992
3529,0.5,-14.5,-4.875,-3.275,514,492,45,50000,0.41458,0.17992
3530,3.8000000000000007,-11.2,-4.875,-3.275,514,492,12,50000,0.41458,0.17992
3531,-11.2,3.8000000000000007,-4.875,-3.275,514,492,12,50000,0.41458,0.17992
3532,-11.0,4.0,-4.875,-3.275,514,492,10,50000,0.41458,0.17992
3533,13.100000000000003,-11.9,-4.875,-3.275,515,492,19,50000,0.41458,0.17992
3534,-10.9,4.1000000000000005,-4.875,-3.275,515,492,9,50000,0.41458,0.17992
3535,2.9,-12.1,-4.875,-3.275,515,492,21,50000,0.41458,0.17992
3536,1.5999999999999988,-13.400000000000002,-4.875,-3.275,515,492,34,50000,0.41458,0.17992
3537,-11.2,3.8000000000000007,-4.875,-3.275,515,492,12,50000,0.41458,0.17992
3538,1.4999999999999987,-3.499999999999991,-4.875,-3.275,515,493,35,50000,0.41458,0.17992
3539,1.2999999999999985,-13.700000000000001,-4.875,-3.275,515,493,37,50000,0.41458,0.17992
3540,11.600000000000001,-13.400000000000002,-4.281,-3.781,516,493,34,50000,0.38496,0.17316
3541,-12.600000000000001,2.3999999999999995,-4.281,-3.781,516,493,26,50000,0.38496,0.17316
3542,3.0999999999999996,-11.9,-4.281,-3.781,516,493,19,50000,0.38496,0.17316
3543,-1.5999999999999979,3.4000000000000004,-4.281,-3.781,517,493,16,50000,0.38496,0.17316
3544,2.6999999999999997,-12.3,-4.281,-3.781,517,493,23,50000,0.38496,0.17316
3545,-12.0,3.0,-4.281,-3.781,517,493,20,50000,0.38496,0.17316
3546,3.0999999999999996,-11.9,-4.281,-3.781,517,493,19,50000,0.38496,0.17316
3547,-12.2,2.8,-4.281,-3.781,517,493,22,50000,0.38496,0.17316
3548,-13.0,12.000000000000004,-4.281,-3.781,517,494,30,50000,0.38496,0.17316
3549,0.9999999999999982,-14.000000000000002,-4.281,-3.781,517,494,40,50000,0.38496,0.17316
3550,-10.799999999999999,4.2,-4.281,-3.781,517,494,8,50000,0.38496,0.17316
3551,-11.0,4.0,-4.281,-3.781,517,494,10,50000,0.38496,0.17316
3552,-10.799999999999999,4.2,-4.281,-3.781,517,494,8,50000,0.38496,0.17316
3553,-5.899999999999977,-20.899999999999977,-4.281,-3.781,517,494,109,50000,0.38496,0.17316
3554,0.3000000000000007,-14.7,-4.281,-3.781,517,494,47,50000,0.38496,0.17316
3555,-10.9,4.1000000000000005,-4.281,-3.781,517,494,9,50000,0.38496,0.17316
3556,-10.7,4.300000000000001,-4.281,-3.781,517,494,7,50000,0.38496,0.17316
3557,3.8000000000000007,-11.2,-4.281,-3.781,517,494,12,50000,0.38496,0.17316
3558,-10.799999999999999,4.2,-4.281,-3.781,517,494,8,50000,0.38496,0.17316
3559,-1.4999999999999947,3.5,-4.281,-3.781,518,494,15,50000,0.38496,0.17316
3560,3.8000000000000007,-11.2,-4.506,-3.206,518,494,12,50000,0.39028,0.18373
3561,-10.7,4.300000000000001,-4.506,-3.206,518,494,7,50000,0.39028,0.18373
3562,-10.799999999999999,4.2,-4.506,-3.206,518,494,8,50000,0.39028,0.18373
3563,-10.799999999999999,4.2,-4.506,-3.206,518,494,8,50000,0.39028,0.18373
3564,3.8000000000000007,-11.2,-4.506,-3.206,518,494,12,50000,0.39028,0.18373
3565,2.2999999999999994,-12.700000000000001,-4.506,-3.206,518,494,27,50000,0.39028,0.18373
3566,-0.49999999999999645,-15.499999999999996,-4.506,-3.206,518,494,55,50000,0.39028,0.18373
3567,-2.6999999999999886,-17.69999999999999,-4.506,-3.206,518,494,77,50000,0.39028,0.18373
3568,-12.1,2.9,-4.506,-3.206,518,494,21,50000,0.39028,0.18373
3569,-10.9,4.1000000000000005,-4.506,-3.206,518,494,9,50000,0.39028,0.18373
3570,-11.7,3.3,-4.506,-3.206,518,494,17,50000,0.39028,0.18373
3571,-11.7,3.3,-4.506,-3.206,518,494,17,50000,0.39028,0.18373
3572,3.5,-1.4999999999999947,-4.506,-3.206,518,495,15,50000,0.39028,0.18373
3573,1.3999999999999986,-13.600000000000001,-4.506,-3.206,518,495,36,50000,0.39028,0.18373
3574,-13.500000000000002,1.4999999999999987,-4.506,-3.206,518,495,35,50000,0.39028,0.18373
3575,3.3,-11.7,-4.506,-3.206,518,495,17,50000,0.39028,0.18373
3576,-11.9,3.0999999999999996,-4.506,-3.206,518,495,19,50000,0.39028,0.18373
3577,-0.9999999999999947,-15.999999999999995,-4.506,-3.206,518,495,60,50000,0.39028,0.18373
3578,-27.199999999999974,-12.199999999999973,-4.506,-3.206,518,495,172,50000,0.39028,0.18373
3579,-11.0,4.0,-4.506,-3.206,518,495,10,50000,0.39028,0.18373
3580,-10.9,4.1000000000000005,-4.975,-3.275,518,495,9,50000,0.39656,0.17555
3581,1.9999999999999991,-13.0,-4.975,-3.275,518,495,30,50000,0.39656,0.17555
3582,-10.9,4.1000000000000005,-4.975,-3.275,518,495,9,50000,0.39656,0.17555
3583,-12.2,2.8,-4.975,-3.275,518,495,22,50000,0.39656,0.17555
3584,2.4999999999999996,-12.5,-4.975,-3.275,518,495,25,50000,0.39656,0.17555
3585,3.8000000000000007,-11.2,-4.975,-3.275,518,495,12,50000,0.39656,0.17555
3586,-11.0,4.0,-4.975,-3.275,518,495,10,50000,0.39656,0.17555
3587,-10.799999999999999,4.2,-4.975,-3.275,518,495,8,50000,0.39656,0.17555
3588,3.3,-11.7,-4.975,-3.275,518,495,17,50000,0.39656,0.17555
3589,-10.799999999999999,4.2,-4.975,-3.275,518,495,8,50000,0.39656,0.17555
3590,-11.7,3.3,-4.975,-3.275,518,495,17,50000,0.39656,0.17555
3591,-12.0,3.0,-4.975,-3.275,518,495,20,50000,0.39656,0.17555
3592,-10.7,4.300000000000001,-4.975,-3.275,518,495,7,50000,0.39656,0.17555
3593,2.099999999999999,-12.9,-4.975,-3.275,518,495,29,50000,0.39656,0.17555
3594,-13.299999999999988,-28.29999999999999,-4.975,-3.275,518,495,183,50000,0.39656,0.17555
3595,-10.799999999999999,4.2,-4.975,-3.275,518,495,8,50000,0.39656,0.17555
3596,-31.900000000000254,-16.899999999999906,-4.975,-3.275,518,496,369,50000,0.39656,0.17555
3597,-11.0,4.0,-4.975,-3.275,518,496,10,50000,0.39656,0.17555
3598,-11.7,3.3,-4.975,-3.275,518,496,17,50000,0.39656,0.17555
3599,3.3,-11.7,-4.975,-3.275,518,496,17,50000,0.39656,0.17555
3600,3.8000000000000007,-11.2,-5.267,-3.867,518,496,12,50000,0.37093,0.18337
3601,-10.799999999999999,4.2,-5.267,-3.867,518,496,8,50000,0.37093,0.18337
3602,-10.9,4.1000000000000005,-5.267,-3.867,518,496,9,50000,0.37093,0.18337
3603,-11.0,4.0,-5.267,-3.867,518,496,10,50000,0.37093,0.18337
3604,13.90000000000002,-11.09999999999999,-5.267,-3.867,519,496,111,50000,0.37093,0.18337
3605,-11.9,3.0999999999999996,-5.267,-3.867,519,496,19,50000,0.37093,0.18337
3606,-11.4,3.6000000000000005,-5.267,-3.867,519,496,14,50000,0.37093,0.18337
3607,-10.7,4.300000000000001,-5.267,-3.867,519,496,7,50000,0.37093,0.18337
3608,-10.799999999999999,4.2,-5.267,-3.867,519,496,8,50000,0.37093,0.18337
3609,10.7,-14.3,-5.267,-3.867,520,496,43,50000,0.37093,0.18337
3610,-10.799999999999999,4.2,-5.267,-3.867,520,496,8,50000,0.37093,0.18337
3611,-10.9,4.1000000000000005,-5.267,-3.867,520,496,9,50000,0.37093,0.18337
3612,-11.1,3.9000000000000004,-5.267,-3.867,520,496,11,50000,0.37093,0.18337
3613,-10.9,4.1000000000000005,-5.267,-3.867,520,496,9,50000,0.37093,0.18337
3614,3.6000000000000005,-11.4,-5.267,-3.867,520,496,14,50000,0.37093,0.18337
3615,-13.100000000000001,1.899999999999999,-5.267,-3.867,520,496,31,50000,0.37093,0.18337
3616,-10.799999999999999,4.2,-5.267,-3.867,520,496,8,50000,0.37093,0.18337
3617,-12.600000000000001,2.3999999999999995,-5.267,-3.867,520,496,26,50000,0.37093,0.18337
3618,-11.2,3.8000000000000007,-5.267,-3.867,520,496,12,50000,0.37093,0.18337
3619,-12.2,2.8,-5.267,-3.867,520,496,22,50000,0.37093,0.18337
3620,1.9999999999999991,-13.0,-5.965,-3.065,520,496,30,50000,0.37562,0.20747
3621,-10.9,4.1000000000000005,-5.965,-3.065,520,496,9,50000,0.37562,0.20747
3622,-10.799999999999999,4.2,-5.965,-3.065,520,496,8,50000,0.37562,0.20747
3623,-19.299999999999983,5.700000000000015,-5.965,-3.065,520,497,93,50000,0.37562,0.20747
3624,-11.299999999999999,3.7,-5.965,-3.065,520,497,13,50000,0.37562,0.20747
